text,label
有 呀 那么 大 个 六盘山 难道 还 没有 一两颗 千年 老 参嘛 ,6
我 害怕 被 千年 老 参精 把 我 吃 了 ,4
老 女人 哼 ,5
那 你 明天 还要 见 老 女人 吗 ,5
要 啊 我 就 喜欢 比 我 大 的 ,2
哈哈 好巧 我们 00 后 就 喜欢 和 90 后大 姐姐 玩 ,1
啊 我 去过 那 陪 朋友 去 喝 中药 每次 我 都 会 抢 着 喝 一点 简直 是 有 病 ,5
对 对 那 的 工大 美女 到 是 挺 多 的 ,1
你 是 怎么 了 中药 都 上 了 ,3
呃 一点点 比较 麻烦 得病 嘻嘻 嘻 没事 的 ,1
嗯 好 吧 好好 养养 ,2
哈哈哈 哈哈 来 北京 来 北京 我 在 北京 等 你 ,1
到时候 请来 我 的 格调 loft 陪 我 住 也 不 知道 我能 不能 租 的 起 啊 哈哈哈 ,1
我 真的 超想 你 来 北京 因为 觉得 咱们 肯定 会 很 合拍 一起 吃吃喝喝 聊聊 干嘛 之类 的 哈哈哈 ,1
真的 会 我们 应该 继续 住 一起 呀 肯定 超 开心 如果 是 咱俩 在 一块 大概 就是 28 过得 像 18 幼稚 哈哈哈 ,1
正常 丫 智齿 都 这样 的 ,6
什么 是 智齿 会痛 吗 我 怕 ,4
发炎 就 痛 有些 人痛 有些 人不痛 反正 我 四个 长完 就 没痛 过 ,6
保佑 我 不要 痛 不然 就 麻烦 了 快 保佑 我 啊 ,4
你 的 粉丝 增长 好快 6000 多 了 好 ,2
发 原创 文章 就 增长 得 多点 … 也 是 您 早期 转发给 带 出来 的 ,2
还是 你 勤快 我 的 真粉 也 就 那么 多 ,2
我 这 也 是 闲空 多 … 而且 也 是 不少 新浪 涨 的 僵尸 粉 … ,6
捧 臭脚 从 台下 捧 到 台下 了 捞 金 组合 无耻 到家 了 根本 不配 做 音乐 小丑 ,5
我 做 不 做 音乐 跟 你 有 半 毛钱 关系 别 那么 累好 吗 我 好 得 很 您 就 别 关心 了 谢谢 啊 ,5
我 又 没 说 跟 我 有 关系 只是 从 节目 可以 看 出来 人品 差 ,5
我 人品 如何 跟 你 就 更 没关系 了 我 又 不是 你 爹 您 太 关心 我 了 承受 不起 只好 拉黑 抱歉 ,5
男神 总艾特 非粉 或者 生粉 这些 熟 的 一次 机会 都 不 给 是不是 ,5
编号 618 你 满足 吧 昨天 都 回 你 了 哼 ,5
今儿 不是 没回 么 他 一天 不理 我 总 感觉 跟个 事儿 卡 心里 一样 ,5
的确 是 这样 的 我大 早上 的 都 来 蹲点 了 还是 先 好好 上课 ,6
你们 快点 去 参加 我 在 这里 祝福 ,2
妹纸们 可得 多 支持 哦 ,2
我 是 想 去 我 不 在 那 几个 城市 放心 小护 点映 已阅 开始 二刷 三刷 … ,6
哇塞 好 给 力 呀 ,2
西安 没有 红花 会 的 成都 有 ,6
哦 哦 好 的 谢谢 啦 我 想着 红花 会 在 西安 所以 应该 也 会 有 一些 演出 可以 看 所以 问问 最近 才 跳进 坑 不是 多么 了解 ,6
他们 签 的 公司 在 北京 的 不过 下半年 应该 会 有 很多 演出 的 ,6
哦 哦 好 的 谢谢 慢慢 开始 关注 啦 ,6
遇到 这种 事先 打电话 打 给 能 第一 时间 到 的 朋友 女生 晚上 一个 人 还是 要 早点 回家 ,6
真的 有 血泪 教训 了 我 还是 要 好好 在家 给 你们 写 春联 比较 好 ,4
思想觉悟 顿时 提高 总之 没 出 大事 就 好 ,6
嗯 嗯 我 还是 相当 感恩 的 ,2
亲 也 长 智齿 了 么 我 也 是 ,6
去年 长 的 拔 了 一颗 现在 要 去 拔 啊 你 应该 ,6
一 开始 好痛 医生 给 我 消炎 后 不痛 了 说 没 再 发炎 就 尽量 让 它 长 ,6
对 啊 但是 长 在 牙床 里 边缘 不 容易 清洗 日后 容易 再 发炎 生事 所以 我 就 干脆 拔 了 痛快 ,6
恭喜 啊 能 回家 过年 了 ,2
是 啊 … 你 呢 不会 回 不了 家 过年 吧 … ,6
我们 过年 不 休息 但是 我 申请 在 沈阳 飞 一个月 就 能 回家 过年 了 ,6
不错 哈 可以 工作 家人 两不务 ,2
是 我 喜欢 的 元素 ,2
平 跟 的 很 舒服 ,2
你 的 身高 不用 高 跟 了 ,6
有时候 很 喜欢 俯视 众生 的 感觉 ,1
怎么 了 心情 不好 啊 ,6
多多 这个 大坏蛋 自私 的 要死 ,5
只 买 他 想 吃 的 不 买 你 想 吃 的 ,5
错是 开始 压根 没 给 我 买 ,5
哈哈 一大早 被 你 这梦乐醒 了 ,1
哈哈 其实 还有 好多 细节 呢 我 看见 这位 艺术家 的 工作室 挺大 明亮 又 宽敞 还有 中秋节 的 月饼盒 子 一米 多长 … 哈哈 我醒 了 也 笑 了 ,1
怎么 会 做 这样 的 梦 潜意识 里 你 想 跳槽 ,6
我 也 不 知道 啊 光怪陆离 的 信息量 杂 揉 在 一起 我 啥时候 这么 胡思乱想 过 呢 ,6
我 为 你 的 荷包 感到 担心 ,4
我 就 这点 爱好 了 ,6
哈哈哈 哈哈 所以 每次 张 文宝 说 我 花钱 我 都 说 你 然后 他 就 不 说 了 ,1
周末 回来 经常 聚聚 吖 可以 相互 分享 一下 败家 心得 哈哈哈 ,1
哈哈哈 哈哈 可以 有 估计 张 文宝 以后 和 你们 聚 就 不会 带 我 了 ,1
没事 咱们 不带 他 他 转账 就行了 ,6
真心 希望 他俩 能 好 ,2
黑粉 太 多 真好 了 还 会 被 骂 ,5
黑粉 估计 都 是 脑 残粉 我 真 搞 不 明白 别人 谈个 恋爱 他们 着 什么 急 难不成 把 他们 搅黄 了 还 能 娶 他们 不成 ,5
就是说 啊 就 见不得人 家好 这种 思想 不好 ,5
太太 你们 需要 排版 吗 ,6
需要 校对 qaq ,6
qaq 这边 不 做 校对 可惜 惹 ,3
还是 留个 联系方式 吧 我们 的 排版 好久 都 没 吱声 了 惊恐 ,4
实在 不 理解 喝醉 了 撒 疯 的 这些 人 喝醉 了 要 不 就是 还有 思想 要 不 就是 短片 啊 哪 有 那么 多 别的 想法 ,5
这 就是 我 不 喜欢 喝酒 原因 ,5
对 呀 喝醉酒 要么 是 断片 要么 就是 还有 意识 只是 借着 酒精 撒 疯 而已 ,5
我 很 不 喜欢 劝 我 酒 的 人 或者 劝 我 以后 男朋友 酒 的 人 ,5
哈哈哈 … 好好笑 假如 不 对称 的话 那 就是 瑕疵 的 美 啊 … ,1
看样子 今天 不会 落枕 了 ,6
哪 有人 希望 自己 落枕 的 … ,6
明显 我 开玩笑 的 啊 哈哈 ,1
那 这算 冷笑 话 么 ,6
希望 不要 冻 着 你 呵呵 ,1
幸亏 我 在 广东 够 暖和 哈哈哈 … ,1
好巧 我 也 收 了 宠 猫 跟 彩虹 糖 不过 都 是 薄荷 色 ,1
好 有缘 感觉 彩虹 糖 黑色 百搭 一些 入 了 黑色 ,1
哈哈哈 彩虹 糖选色 当初 纠结 死 我 了 因为 觉得 好多 颜色 都 可爱 ,1
我 都 把 已经 有 了 的 小 裙子 颜色 排除 23333 剩下 的 就 几个 颜色 了 ,1
重大 以前 最 喜欢 去 吃饭 然后 散步 的 地方 好 想念 你 也 算是 川美 熟人 了 哈哈哈哈 ,1
重大 真的 是 最 有 大学 氛围 的 宽广 大气 当然 我 还是 对川美 最 有 感情 毕竟 我 也 算是 川美 家属 了 ,2
而且 重大 食堂 也 好吃 吃 完 湖边 散步 简直 太 安逸 ,2
湖边 散步 哈哈哈 好像 缺 了 什么 ,1
我 今天 去 了 哦 就是 站 最 前面 正中间 短发 那个 女生 记得 我 吗 超级 喜欢 你 唱 的 特别 棒 加油 ,2
是 戴眼镜 的 那位 吗 谢谢 你 ,1
嗯 嗯 对 啊 对 啊 加油 啊 特别 喜欢 你 期待 你 的 新歌 ,2
谢谢 我 也 很 期待 ,1
就 吗 也 会 逛街 ,6
而且 还是 自己 一个 人 的 we 厉害 咩 ,2
得 窝 哦 不带 小 植树 去 你 个 就 吗 怎么 当 的 ,6
等 你 把 植树 生 出来 先 再说 ,6
所以 还是 那句话 gay 逼们 赶紧 找到 真艾 美 美滋滋 ,5
诋毁 别人 你 也好 不 到哪去 ,5
说 的 gay 狗 跟 个人 一样 ,5
你 才 不是 人 ,5
看 了 择 天记 真心 觉得 娜 扎 颜值 好 高 阿 还 不错 的 女孩儿 就是 不 知道 为什么 那么 招黑 ,2
择天记 她 戏份 好少 都 是 落落 戏份 比较 多 不 知道 后面 会 不会 多一些 ,6
应该 会 多一些 吧 好 喜欢 长生 容儿 爱上娜 扎 了 太美 了 ,2
美美 哒 性格 又 好 ,2
恩 的确 是 ,2
不到 一个月 你 就 找 了 小学 妹 我 还 在 反思 是不是 我 做 的 不够 好 ,3
是不是 你 的 桂花 糕 没 捂 热 ,6
他 不 爱 吃 桂花 糕 ,3
他 只是 不 喜欢 吃 你 送 的 桂花 糕 ,6
也许 吧 不 重要 了 ,3
他 和 你 什么 关系 呢 ,6
没关系 了 在 一 学校 贴 吧 问真题 后来 加 的 他 之前 说 过 几句 感觉 还 没 啥 今天 就 这样 了 ,6
你 还是 好好 自己 做 题 问 老师 吧 亲 ,6
我要 买 他们 学校 的 真题 啊 要不然 专业课 不好 弄 ,6
好 吧 江湖 水深 危险 重重 谨慎 行事 ,4
您 孩子 麻烦 以后 别 送到 中国 学校 ,5
这 和 中国 学校 有 什么 关系 不要 带 节奏 好不好 我 仅仅只是 吐槽 一下 人民 教师 的 行为 只是 个人行为 与 学校 并 无 瓜葛 ,6
因为 您 原 评论 说 都 我 才 这样 回复 觉得 您 以偏概全 太 偏激 当然 也 就 偏激 的 角度 回复 您 ,5
我 已 删除 评论 表示 怕 了 啊 ,4
你 不是 在 昌平 全封闭式 的 司法考试 培训 的 么 ,6
学习 也 是 有 假期 假期 也 是 要 进行 一些 有 意义 的 课外活动 的 ,6
话 说 你 司考 复习 的 怎样 鸟 ,6
压力 略大 还是 比较 紧张 的 ,4
心情 不好 的 时候 不笑 但 不 笑 的 时候 不 一定 心情 不好 所以 不要 纠结 笑不笑 心情 不好 就是 不好 ,3
你 什么 时候 变得 这么 辩证 了 其实 我 是 想 问 你 我 是 死 鱼 脸 吗 ,3
你 受 啥 刺激 了 是 又 怎样 不是 又 怎样 不用 太 在意 别人 的 觉得 ,6
话 说 你 今天 等 的 人 结果 怎样 了 ,6
这个 颜色 实在 太 好看 了 真是 让 我 纠结 ,2
好看 就 不要 纠结 买 呗 ,6
哈哈 还是 纠结 蓝色 和 枚 红色 ,1
我 感觉 红色 更好 搭配 衣服 ,1
哈哈 别报 太大 希望 啊 万一 垮 了 就 掉 的 大 ,1
不会 不会 力挺 之 啊 ,6
好 吧 我 努力 哈 ,1
加油 加油 干 吧 嗲 嘶 哟 ,2
装 一瓶 给 我 啊 我 可以 找天 中午 来 拿 哈哈 ,1
我刚 还 在 想 呢 要 不要 装 一瓶 给 你 怕 你 不要 呢 ,4
要 你 弄 个 小 瓶子 我 如果 明 天空 就 明天 中午 来 拿 哈哈 ,1
装好 了 刚发 q 给 你 呢 我 明天 给 你 送 去 吧 明天 我 正好 要 出门 帮事 ,6
一个 女人 总会 为 她 心爱 的 男人 做出 改变 ,6
哈哈哈 你 说 这话 的 样子 好 认真 啊 ,1
哈哈 … 难道 你 有 千里眼 还 能 看到 我 表情 ,1
我 是 用心 感受 的 哥们儿 ,6
说 到 今天 的 新春 特辑 就 气 ,5
伦哥 走 了 我 就 快 进看 完 充了 会员 本想 不 浪费 就 看 十五 候鸟 ,5
伦哥 走 了 我 就 没 看 了 老坑 了 ,5
我怕 是 惊喜 又 跑 出来 了 快进 还是 没有 ,5
哈哈哈 哈哈 看 后面 几天 的 带 娃 吧 ,1
哇 这 饮料 你 拍 的 真 好看 ,2
你 快 看 喵 叽帮 我加 了 个 小猫咪 上去 一织 和 我 都 圆满 了 ,2
看到 了 可爱 果然 有 猫猫 感觉 就是 不 一样 ,2
对 的 我 升天 了 ,2
女王 生 了 你 还要 多久 ,6
最迟 下 周二 去 住院 了 已经 快 42 周 ,6
一般 41 周不生 都 催产 了 哎 ,6
医生 说 我 月经周期 长 排卵期 靠 后 胎盘 还 嫩 所以 不 给 我 催 我 后天 去 住院 ,6
哈哈哈哈 哈哈哈哈 狗妹 实不相瞒 我能 想到 你 的 男朋友 应该 是 是 什么 样子 的 ,1
啊 你 快 告诉 我 我 也 想 知道 ,1
一定 是 高个子 长得 干净 帅气 笑 起来 暖暖的 穿 什么 都 好看 ,2
对 没错 他 就是 这样 哈哈哈哈 ,2
我 还 以为 去 学习 了 刚 问祺仔 她 说 老师 不 在 幼儿园 了 什么 情况 啊 宝贝 们 都 很 喜欢 你 呐 ,2
我 现在 是 自由 的 专职 的 钢琴 老师 呀 因为 红黄蓝 没有 开设 钢琴 特色 课 了 ,1
羡慕 你 的 自由 加油 啦 ,2
谢谢 啦 一定 要 让 琪 仔 记得 我 呀 ,2
俞灏明 你 很 可爱 哦 … 天气 热 注意 防暑 吧 ,2
你 来 啦 我 是婷姐 ,6
哦 婷姐 好 啊 嘻嘻 ,1
关注 我 啊 妹 ,6
什么 是 基带 丢失 ,6
水货手机 带 网络 锁 的 刷 机后 基带 会 丢失 的 imei 码 都 没 了 拨打 电话会 出现 没 注册 网络 需要 刷 回 一个 基带 回去 ,6
我 看 淘宝 上 卖 的 水货手机 会 有 一个 叫 卡 贴 的 东西 也 是 针对 这个 问题 的 吧 ,6
刚才 了解 了 一下 卡贴 是 这个 意思 卡贴 是 用 硬件 方法 解决问题 我刷 基带 是 软件 解决 ,6
希望 您 今后 还是 少 参加 一些 娱乐节目 ,6
反正 我 就是 看 了 跨界 歌王 后 喜欢 了 瑜 老板 疯狂 爱上 ,2
我 是 看 了 一个 对 她 的 专访 ,6
反正 现在 就是 特别 特别 的 喜欢 她 ,2
哈哈 我 分不清 你 是 你们 两个 中 的 那 一个 呢 ,1
这么 说 她 应该 不会 生气 ,6
哈哈 我 不 知道 哦 ,1
她 是 个 大度 的 姑娘 ,2
那 啥 是不是 暴露 年龄 了 ,4
总要 老 的 嘛 ,6
不服 老 不行 了 现在 出门 谁 都 叫 我姐 了 ,3
对 的 要么 就是 叫 阿姨 ,6
阿姨 这 事 就 更让人 伤心 了 上次 一 50 左右 的 人 进门 就 叫 我 阿姨 靠 我 想 说 你 眼睛 瞎 了 吗 ,3
好羡慕 他 应该 不是 那种 架子 很 高 的 人 吧 ,2
超级 随和 的 像 朋友 一样 ,2
简直 太 羡慕 你 了 目测 tt 身高 不高 吧 ,2
本来 我 也 觉得 不高 但是 我 175 他 比 我 高 ,6
露天 的 吗 是 天然 的 ,6
当然 露天 的 天然 的 男女 混浴 的 ,6
上次 去 了 那种 室内 室外 都 有 的 温泉 但是 是 男女 分开 的 外面 差点 没 冻死 还是 乖乖 在 室内 ,5
并 不会 啊 泡得 一身 汗 ,6
那 看来 是 我 那个 温泉 不行 ,5
现在 已经 变成 唯 票房 论 了 真心 心塞 ,5
刘亦菲 很多 人酸 的 是 中 韩 合拍 票房 口碑 都 不好 可是 这个 导演 有 烂片 不要 听到 中 韩 就 觉得 不好 ,5
粉圈 越 混越 傻 呗 被 别人 嘲多 了 洗脑 了 ,5
刘亦菲 其实 我 更 不 喜欢 的 是 韩国 男主 ,5
我 也 不 喜欢 但是 这 是 她 自己 的 选择 了 我 就 支持 她 就 好 了 毕竟 亲妈 粉 ,2
真的 很 爱 你 晚安 ,2
哈哈哈哈 哈哈哈哈 你好 认真 可是 我 觉得 好好笑 ,1
能 不能 愉快 的 聊天 那 我 去 删掉 哼 ,6
我会 怕 你 删掉 ,6
我要 去 找艳艳 哭诉 去 ,3
好玩 吗 你 和 谁 去 啊 嘉仪 ,6
和 大头 去 好玩 但 好 累 要 六点半 就 起床 ,6
哈哈 不错 哟 干嘛 要 六点半 起床 啊 ,1
因为 要 六点半 出发 去 玩 ,6
哦 哦 这样 啊 好 累 的 吧 ,6
非常 累 现在 回去 了 下 大雨 ,3
是 啊 哈哈 回到 家 好好 休息 啊 ,1
现在 感觉 都 在 内讧 好乱 也 不 知道 媒体 骂人 是否 属实 ,3
即便 骂 了 我 觉得 也 要 有 道歉 机会 这个 时候 不能 乱 是 很 丢人 的 ,3
是 的 围堵 记者 砸 警车 无济于事 ,3
让 我 觉得 不 值得 救援 了 几天 他们 在 这事 上 觉得很有 能力 不 需要 救助 有 这 精力 搬运 物资 可好 ,3
每 一次 这样 的 事件 都 有 发生 px 的 时候 也 是 如此 这 是 个 说话 需要 谨慎 的 社会 ,3
活着 就是 恶心 真 没 谁 了 没敢 看 完 ,5
我 只 看 了 几页 … 看 的 胸闷 … 再 不敢 打开 了 ,5
看到 攻 被 虐 的 那里 简直 无法 理解 ,3
不 理解 就 很 正常 ,3
可以 一试 话 说 柠檬茶 不行 吗 ,6
可以 可以 我 比较 喜欢 清淡 的 ,6
旺仔 牛奶 也 不错 有个 冰格 可以 试 很多 饮料 ,6
可以 可以 改天 去 超市 搞 一波 还有 混合 口味 ,6
阿莫 厚蛋 烧 喜欢 吃 甜 还是 咸 ,6
喜欢 咸 的 甜 的 有点 无力 啊 ,2
我 也 喜欢 咸 的 嘎嘎 就是 想到 了 深夜 食堂 里 超爱 吃 甜 的 那个 老板 ,2
甜 的 总 觉得 不 像是 菜 像 饭后 小点心 哈哈哈 不过 做好 了 其实 也 蛮 好吃 的 ,1
我 妈妈 说 里面 人 都 好帅 ,2
对 啊 尤其 是 大 师兄 四哥 连宋 也 很 顺眼 就 连 司命 的 低音炮 也 帅 到 飞起 ,2
哈哈 你 太 可爱 了 四哥 是 太子妃 升职 记 里面 的 九王 吧 是 挺帅 的 ,2
对 啊 太 好看 了 ,2
好 想 知道 是 怎么 做 的 ,6
可惜 我 没 拍 过程 图 ,3
好 可惜 需要 定 形状 么 ,3
先 用 那种 很差 很 便宜 的 羊毛 戳 出 大型 然后 用 好 的 羊毛 复盖 在 上面 同时 调整 形状 ,6
懂 了 哈哈 谢谢 哦 ,1
已经 全部 自带 了 用 便携 旅行装 小管 牙膏 男仕 效果 特别 好 ,2
是 的 你 真 有 眼光 好 幸福 ,2
我 已经 用 了 九年 了 ,1
你 一定 是 一个 懂 健康 爱 生活 的 人 ,2
昆明 自己 作死 就 那么 点 时间 血崩 早晚 的 事 ,5
昆明 站 的 黄牛 得 赔死 挥泪 大 甩卖 ,5
嗯 我 都 通知 身边 的 快 抛 粉丝 爽 了 可以 去 捡 白菜 ,6
你 身边 的 快 抛 你 身边 当 黄牛 得 挺 多 啊 ,6
本来 就是 全民 牛牛 的 时代 了 那么 多 app 能 正规 合理 加价 昆明 我 反正 不 看好 也 没 做 ,6
嘎 嘣 一下 停不住 慢慢 踩 刹车 ,6
只 和 朋友 分享 自己 的 生活 事 ,6
我 在 努力 挤回 qq 空间 ,6
那 我 要 多 关注 咯 ,6
怀念 我 的 大学 时光 ,6
大学 就 这样 过去 了 再 没有 比 这 更好 的 时光 了 只有 毕业 以后 工作 了 才能 体会 ,3
总是 要 面对 的 嘛 ,6
那 是 工作 两年 毕业 综合症 早治好 了 哈哈 ,1
我 逛 了 一 下午 的 街 然后 回家 吃 汤圆 现在 无聊 中 准备 做作业 ,6
同 是 天涯 苦命 人 啊 ,3
就是 啊 我们 还是 做作业 把 今天 晚上 得 不得 放 笑傲江湖 啊 ,6
靠 你 不问 我 还 没 发觉 不得 放 啊 ,3
靠 我 就是 等 放 笑傲江湖 啊 放 一天 居然 看 不成 太悲 催 了 ,3
感同身受 ,3
baby 能 不能不 拍戏 了 ,5
有人 喜欢 看 你 当 我们 8000 万 杨家将 是 吃素 的 吗 有 本事 你 去 拍戏 有人 用 你 吗 还 说 别人 ,5
您 真的 不是 高级 黑 吗 ,5
就 因为 你 不 喜欢 看 baby 就 不 拍戏 了 别想 了 ,5
哈哈 我 喜欢 冬天 诶 是不是 还 年轻 ,2
你 一直 年轻 不会 老 ,2
是因为 每天晚上 一两点 睡 吗 哈哈 ,1
唉 同桌 快来 和 我 睡觉 温暖 我 ,1
下周 就 能 见 了 ,1
你 那里 橘子 有 我 买 的 甜 吗 ,6
离开 你 我 再也 不吃 橘子 了 ,6
那 是 你 最 喜欢 的 啊 ,6
心酸 咱 不要 橘子 也 不要 他 了 好不好 ,3
该死 的 叫 你 妈 多 打 几下 反正 都 是 骨头 不痛 的 ,5
去 你 的 你哥 我 不 知道 什么 叫 疼 呢 ,5
那 更 应该 叫 你 妈 多 打 几下 吕搭 3 日迈 回家 就 知 啥 叫 痛 了 ,5
你 是 说 身体 上 的 痛 呢 还是 心里 的 呢 ,5
二水 是 我 我 放假 了 才能 给 你 评论 不 评论 我 吃 马桶 只是 第四次 了 ,6
真是 个 奇怪 的 渔民 ,6
巧克力 和 音乐 更配 哦 ,6
细雨 飘落 真是 个 奇怪 的 老 缠粉 ,6
巨 难吃 就是 一张 面饼 葱 香菜 啥 啥 没有 ,5
你 也 去 买 啦 早上 吃 差点 把 我 噎 死 六中 对面 有个 hello 哥 他家 的 挺好吃 ,5
我 上 回 感冒 在 蒙 医院 输液 李睿 给 我 买 了 一张 感觉 是 我 吃 过 最 难吃 的 了 ,5
可以 说 是 全市 最 难吃 了 ,5
这 本书 的 版权 国内 可是 在 狂 抢 啊 ,6
嗯 我们 公司 也 报价 了 是 博达 代理 的 版权 之前 不 都 是 南海 出版社 拿下 的 简体字 么 ,6
是 啊 南海 最近 还 新出 了 他 的 一本 杂文集 南海 近年 在 出版界 异军突起 啊 光 马尔克斯 的 书 就 为 他们 赚 了 不少 ,6
是 那个 眠 吧 好像 国内 销量 不好 ,6
潜伏 是 目前 看过 逻辑思维 最 缜密 的 电视剧 了 no1 ,2
说明 你 根本 不 懂 历史 ,5
不好意思 我 说 的 是 剧情 逻辑 缜密 不是 指 历史 真实性 没说 清楚 ,2
逻辑 不通 漏洞百出 只是 让 你 感觉 逻辑性 很强 比较 观众 外行 居多 但 要 承认 电视剧 市场运作 成功 非常 贴合 当下 的 观众 人群 ,5
